customerID,MonthlyCharges,Contract,Churn,PredictedRisk
6424-ELEYH,74.75,Month-to-month,1,0.8337532226865764
4391-RESHN,104.05,Month-to-month,1,0.7841891698355713
9115-YQHGA,51.1,Month-to-month,0,0.33298100972812344
4462-CYWMH,89.8,Month-to-month,0,0.565887396683773
8963-MQVYN,20.55,Month-to-month,0,0.2864458699460668
2458-EOMRE,64.05,Month-to-month,0,0.44285023463721657
9334-GWGOW,74.85,Month-to-month,0,0.8873830596589373
6821-BUXUX,96.65,Month-to-month,1,0.790475060494925
5028-HTLJB,20.05,Month-to-month,1,0.4274599368276821
9801-GDWGV,103.45,Month-to-month,1,0.8001194546438394
6542-LWGXJ,25.0,Month-to-month,0,0.6987382416095792
5567-GZKQY,20.3,Two year,0,0.012626214185296442
1222-LRYKO,26.35,Month-to-month,0,0.3393452844940204
2320-JRSDE,19.9,Month-to-month,1,0.4998413882680683
2087-QAREY,54.7,Month-to-month,0,0.440843102286068
0601-WZHJF,46.35,Month-to-month,1,0.7743571414654716
4423-JWZJN,90.25,One year,0,0.23647482634437997
5143-WMWOG,19.95,Month-to-month,1,0.47650136165682705
6490-FGZAT,20.65,Month-to-month,0,0.3382966149743672
5393-RXQSZ,79.6,Month-to-month,1,0.8540014075235685
7452-FOLON,25.45,One year,0,0.05754891718597106
2320-TZRRH,19.5,One year,0,0.11972313448257091
0231-LXVAP,75.9,Month-to-month,1,0.8133287307299362
9444-JTXHZ,76.2,Month-to-month,1,0.8108727560252759
4942-VZZOM,66.15,One year,0,0.11288135164245627
5510-BOIUJ,19.25,Month-to-month,1,0.34154030340310154
7502-BNYGS,69.1,Month-to-month,0,0.385296627470891
4291-HYEBC,39.1,One year,0,0.4596754601495913
6147-CBCRA,20.05,Month-to-month,0,0.1412584339982422
6047-SUHPR,59.8,One year,0,0.10650377400404157
4471-KXAUH,84.3,Month-to-month,1,0.6248889590546096
9752-ZNQUT,48.6,Month-to-month,0,0.7115817271219016
7638-QVMVY,79.0,Month-to-month,1,0.8665374054957452
1576-PFZIW,105.35,Two year,0,0.11881708730150964
5666-MBJPT,25.1,Two year,0,0.018278462676237468
7312-XSBAT,49.75,Month-to-month,0,0.5775311795131138
3096-GKWEB,94.75,Month-to-month,0,0.8924725047894262
2371-JQHZZ,93.0,Month-to-month,0,0.8800700799336215
0674-GCDXG,71.9,Two year,0,0.0468409418133486
1121-QSIVB,77.55,One year,0,0.25355536165810183
4396-KLSEH,19.85,Month-to-month,0,0.5284564254667496
3244-DCJWY,70.25,Month-to-month,1,0.8592941812732063
2824-MYYBN,95.25,Month-to-month,0,0.78579370163996
0875-CABNR,84.6,Month-to-month,1,0.8202385351461527
6345-HOVES,25.05,Month-to-month,0,0.45779172279873387
8318-LCNBW,53.15,One year,0,0.2665862235428804
6469-QJKZW,20.15,Month-to-month,0,0.44121534756069936
0147-ESWWR,101.25,Month-to-month,0,0.7928210591219751
1217-VASWC,100.55,One year,0,0.5140467416331636
7812-FZHPE,24.1,Month-to-month,1,0.2513012335712821
6370-ZVHDV,25.3,Two year,0,0.014957324476284195
5915-DGNVC,71.8,One year,0,0.16627689956760125
6260-XLACS,19.7,One year,0,0.21655754523355733
3566-CAAYU,49.85,Two year,0,0.046700784075585165
4983-CCWMC,69.6,Month-to-month,0,0.8090533479805034
9103-CXVOK,19.75,Month-to-month,0,0.4253382253726613
2896-TBNBE,80.8,One year,0,0.35384289506859357
4797-AXPXK,60.0,Month-to-month,1,0.4656210619714897
5229-PRWKT,86.55,Month-to-month,1,0.8896411030960881
6982-UQZLY,20.85,Month-to-month,1,0.5030245182706121
2522-WLNSF,64.2,One year,0,0.1778690480401215
3841-CONLJ,35.0,Month-to-month,0,0.8153103572795749
5057-LCOUI,50.75,Month-to-month,1,0.6466245812022834
0193-ESZXP,105.5,One year,1,0.266950918054892
4475-NVTLU,19.2,Two year,0,0.02687481788133004
4369-HTUIF,85.15,Month-to-month,1,0.7765694752921891
9386-LDCZR,90.65,One year,0,0.19016917370523825
9585-KKMFD,20.0,Two year,0,0.03108398791574853
5399-ZIMKF,74.65,Month-to-month,0,0.8278560986429577
0336-KXKFK,61.2,Two year,0,0.0456875910509438
5619-XZZKR,19.95,One year,0,0.21387201564125224
3948-FVVRP,54.8,Month-to-month,0,0.34754731414749174
5327-XOKKY,73.45,Two year,0,0.1071302186920997
0983-TATYJ,51.45,One year,0,0.17651245350386902
1813-JYWTO,80.45,Two year,0,0.06523294816016897
0156-FVPTA,54.2,Month-to-month,1,0.3963625171299733
1984-FCOWB,109.5,One year,1,0.40678445016482917
0654-HMSHN,104.4,Month-to-month,1,0.7864080622838069
6719-OXYBR,85.3,Month-to-month,0,0.7796130517378713
3312-ZWLGF,79.3,Month-to-month,0,0.7505877268672928
6476-YHMGA,76.5,Month-to-month,0,0.4111058251993655
5287-QWLKY,105.1,Month-to-month,1,0.4500083855809615
0795-XCCTE,25.4,Two year,0,0.011201651458361245
0168-XZKBB,86.85,Month-to-month,0,0.8481610990438928
3785-NRHYR,19.65,Month-to-month,0,0.39280715313177167
5196-SGOAK,75.7,Month-to-month,1,0.8370075880272402
4537-DKTAL,45.55,Month-to-month,0,0.6567813241177856
7072-MBHEV,78.1,Month-to-month,0,0.7832525751525041
5602-BVFMK,19.3,One year,0,0.16025301421397997
6297-NOOPG,110.5,Two year,0,0.2497321697163878
1891-UAWWU,90.8,Month-to-month,1,0.8242797148575393
8204-TIFGJ,20.3,Month-to-month,0,0.2453551128367248
8050-DVOJX,81.35,Two year,0,0.052093710962364335
6108-OQZDQ,97.95,Month-to-month,1,0.8916333914474728
0363-QJVFX,108.15,Month-to-month,1,0.6220681173312562
8903-XEBGX,55.3,Month-to-month,0,0.739162772490988
8169-SAEJD,56.55,Two year,0,0.05101519319020344
9840-DVNDC,80.5,Month-to-month,1,0.8177365681565416
1089-XZWHH,19.7,Two year,0,0.059647231554430996
2325-WINES,104.05,One year,0,0.6095317774273586
6064-ZATLR,52.85,Two year,0,0.06968271335911118
3096-JRDSO,104.3,Month-to-month,1,0.7092044466188768
7824-PANSQ,80.65,Month-to-month,0,0.3358783515821964
8042-JVNFH,71.35,Month-to-month,1,0.812895114615867
9648-BCHKM,24.65,Two year,0,0.09090507027327266
2888-ADFAO,21.3,Two year,0,0.021945588285542217
8707-HOEDG,110.2,Two year,0,0.2081652465038306
3374-LXDEV,89.4,Month-to-month,1,0.6948598913067741
4072-IPYLT,51.05,Month-to-month,0,0.16571841199553478
7167-PCEYD,19.8,Two year,0,0.01289485998411144
4936-YPJNK,19.9,Month-to-month,0,0.3735695603928798
1580-BMCMR,87.3,Month-to-month,0,0.7786207969623148
4817-KEQSP,19.85,Two year,0,0.005753028313633324
6408-WHTEF,89.4,Two year,0,0.039200403673109015
9251-AWQGT,20.0,Two year,0,0.015988260084254413
8749-CLJXC,20.05,Month-to-month,0,0.39068507807129976
7989-VCQOH,83.25,Month-to-month,0,0.40504158788261707
5049-GLYVG,20.6,Month-to-month,1,0.38777397941212083
4199-QHJNM,102.9,Two year,0,0.17311297447027205
8882-TLVRW,39.1,Two year,0,0.015653109568373826
5883-GTGVD,99.95,Month-to-month,1,0.8735064585210136
5135-GRQJV,114.5,Two year,0,0.16256020693837278
2384-OVPSA,20.2,Two year,0,0.03424790855278307
1371-WEPDS,55.8,One year,0,0.2801215583266218
3580-GICBM,24.2,Two year,0,0.017504948614594826
4817-QRJSX,81.0,Month-to-month,1,0.7684281237648829
9730-DRTMJ,72.8,One year,0,0.19773100232938737
4686-UXDML,99.85,Month-to-month,0,0.8054266413666289
3349-ANQNH,99.5,One year,0,0.6026170722971226
2398-YPMUR,70.15,Month-to-month,1,0.8323484833959742
0932-YIXYU,20.25,Two year,0,0.019799439513467954
7480-SPLEF,26.0,Two year,0,0.012304055172947585
7636-XUHWW,19.9,Month-to-month,0,0.4495346705616367
1431-CYWMH,19.05,Month-to-month,0,0.16803740197753073
5937-EORGB,96.5,Month-to-month,0,0.8303111693262033
6349-JDHQP,19.85,Two year,0,0.015265353120721723
5539-HIVAK,25.7,Month-to-month,0,0.23369648834071113
5847-MXBEO,20.3,One year,0,0.11318814768286661
9985-MWVIX,70.15,Month-to-month,1,0.8120709650612785
4583-PARNH,91.55,Month-to-month,0,0.8072756654613287
1116-FRYVH,39.4,Two year,0,0.029605266857464795
1421-HCERK,105.7,Month-to-month,0,0.5894190855881132
9633-XQABV,70.25,Month-to-month,0,0.8519406330358047
0716-BQNDX,93.75,Two year,0,0.18251835012988596
1265-XTECC,96.55,One year,1,0.26024846174468264
1183-CANVH,60.0,One year,0,0.21406371778358782
1972-XMUWV,59.8,Two year,0,0.04258467670555632
8679-LZBMD,90.65,One year,0,0.4999889471519921
3407-JMJQQ,109.0,Two year,0,0.13818009090974817
6252-DFGTK,68.1,One year,0,0.09604625697758036
1539-LNKHM,20.4,Month-to-month,0,0.2803815908552862
8645-KOMJQ,81.95,Two year,0,0.057743877029338614
0289-IVARM,60.55,Month-to-month,0,0.2453231204853604
9761-XUJWD,65.6,Month-to-month,0,0.5629024023407347
4057-FKCZK,82.5,Two year,0,0.1555774374884092
4291-TPNFG,82.3,Two year,0,0.03274888418483862
6087-YPWHO,68.15,Two year,0,0.016907132336042185
3090-QFUVD,20.3,Month-to-month,0,0.36914713827426915
2237-ZFSMY,95.55,One year,1,0.36596230229579085
1722-LDZJS,20.2,One year,0,0.025740712897111936
1818-ESQMW,89.2,Month-to-month,0,0.7207057688082434
4871-JTKJF,69.65,Month-to-month,1,0.8781482170887748
1415-YFWLT,89.3,Month-to-month,1,0.9204138322623624
7401-RUBNK,74.8,Month-to-month,0,0.6395301862563535
0506-YLVKJ,20.2,Two year,0,0.02490043047221773
8661-BOYNW,84.4,Two year,0,0.04978945492831655
6711-VTNRE,87.55,Month-to-month,1,0.6709215465282543
4815-GBTCD,25.15,Month-to-month,0,0.8096709991433151
2805-AUFQN,19.8,Two year,0,0.04795029231468184
0980-PVMRC,50.85,Month-to-month,0,0.5581983109893089
7233-DRTRF,102.4,Month-to-month,0,0.7022457298907824
3500-RMZLT,96.3,Month-to-month,1,0.6539566382817976
3873-NFTGI,55.5,Month-to-month,0,0.5677169611133968
1162-ECVII,109.75,Two year,0,0.20519151887604134
7048-GXDAY,106.4,Month-to-month,0,0.7281906924674466
8571-ZCMCX,60.0,Two year,0,0.0960099247302627
1169-WCVAK,88.8,Month-to-month,0,0.5690786441060577
4548-SDBKE,85.2,Month-to-month,1,0.8966976573693894
8066-POXGX,35.1,Month-to-month,1,0.7907606780102205
7129-CAKJW,80.05,Month-to-month,0,0.6873836402253224
8695-ARGXZ,75.55,Month-to-month,0,0.7686624210340679
3570-YUEKJ,49.55,Month-to-month,0,0.35532742956863705
4143-OOBWZ,81.3,Month-to-month,1,0.8573508663468075
1555-HAPSU,23.9,Two year,0,0.007938546491164798
1697-NVVGY,66.4,Month-to-month,0,0.4103962658017453
7854-EKTJL,19.6,Month-to-month,1,0.48615051720098734
8464-EETCQ,18.8,Two year,0,0.013560091045540037
2419-FSORS,108.4,Two year,0,0.24599944705029733
8132-YPVBX,85.95,Month-to-month,0,0.7999256345812304
9102-IAYHT,85.45,Month-to-month,1,0.8345155964718587
6754-LZUKA,80.9,Two year,0,0.08325717665040099
3422-LYEPQ,71.0,Month-to-month,1,0.8339081665438329
8099-MZPUJ,111.8,Two year,0,0.13731132703540122
0787-LHDYT,20.6,Month-to-month,0,0.3089680619453378
2642-DTVCO,85.05,Month-to-month,1,0.9043725306119621
0374-IOEGQ,44.6,Month-to-month,0,0.6529372523291318
4361-JEIVL,44.4,Month-to-month,1,0.7007495090555682
3197-NNYNB,105.1,Two year,0,0.18854655864423675
3396-DKDEL,115.15,Two year,0,0.11443596368247536
1752-OZXFY,59.8,One year,0,0.09980012646234099
9066-QRSDU,26.3,One year,0,0.0437363921438235
9112-WSNPU,70.55,Month-to-month,0,0.6299575945123593
9867-NNXLC,20.05,Month-to-month,0,0.2650804489753924
5321-NTRKC,79.85,Two year,0,0.05875139869591467
1363-TXLSL,70.3,Month-to-month,1,0.8819674369289916
9507-EXLTT,79.35,Month-to-month,1,0.8411803844342789
3161-GETRM,90.05,Month-to-month,0,0.6819416799356905
0402-OAMEN,24.45,Two year,0,0.007573572777959815
6933-VLYFX,59.95,One year,0,0.2556762212273592
6754-WKSHP,25.35,One year,0,0.08123486207352158
9846-GKXAS,90.8,Month-to-month,1,0.8376610740659098
6017-PPLPX,70.45,Month-to-month,1,0.7381820084712138
4976-LNFVV,34.3,Month-to-month,0,0.608501223171458
5055-MGMGF,105.05,Month-to-month,0,0.6248399408001282
4641-FROLU,19.3,Two year,0,0.03423215003458635
2862-JVEOY,19.15,One year,0,0.20347656787423388
2969-QWUBZ,51.4,Month-to-month,0,0.8106394914278026
9822-BIIGN,71.85,Month-to-month,0,0.1903654869465318
2077-MPJQO,75.4,Month-to-month,0,0.8871379840977006
1534-OULXE,49.7,One year,0,0.05221111803797928
7136-RVDTZ,45.25,One year,1,0.2577518386172016
2971-SGAFL,78.75,Month-to-month,0,0.7163451411617323
1480-IVEVR,81.6,One year,0,0.5080908213680996
2905-KFQUV,70.4,Month-to-month,0,0.8012199947555451
4581-SSPWD,75.8,Month-to-month,1,0.8782237503013105
3370-HXOPH,76.1,Month-to-month,0,0.8369337247509294
9391-YZEJW,94.0,One year,0,0.43965160746314774
9958-MEKUC,103.95,Two year,0,0.058176732960459915
0281-CNTZX,19.95,Two year,0,0.01469497349501354
6927-WTFIV,71.3,Month-to-month,1,0.6516651028923108
4118-CEVPF,110.8,One year,0,0.4597193542717356
3398-ZOUAA,69.1,Month-to-month,1,0.8027223065897885
9114-VEPUF,96.1,One year,0,0.2827134616175716
7876-BEUTG,48.8,Month-to-month,0,0.6083933679693386
2338-BQEZT,50.55,Month-to-month,0,0.15101464507306506
9873-MNDKV,44.65,Month-to-month,0,0.5794545170132301
0378-NHQXU,88.25,Month-to-month,1,0.7787033448801638
8241-JUIQO,19.45,One year,0,0.022964144845177607
2194-IIQOF,89.3,Two year,0,0.03423016946810635
4512-ZUIYL,70.0,Month-to-month,1,0.7407889427975302
9631-RXVJM,19.25,Two year,0,0.035190522525548905
9584-EXCDZ,70.5,Month-to-month,0,0.6351345996961066
7969-AULMZ,97.35,Month-to-month,1,0.8761996443015081
5093-FEGLU,19.65,Two year,0,0.020020732639925463
2621-UDNLU,20.85,Month-to-month,0,0.3640496508500394
7526-IVLYU,19.65,Month-to-month,0,0.4545520906357046
2428-HYUNX,19.35,Two year,0,0.03760678801281756
9214-EKVXR,44.0,Month-to-month,0,0.6702511328597216
3410-MHHUM,94.4,One year,0,0.4260089762265086
0568-ONFPC,25.9,Month-to-month,1,0.4212371885372064
0733-VUNUW,55.65,Month-to-month,1,0.4201840642181147
4550-EVXNY,69.65,Month-to-month,1,0.8310353678849393
2122-YWVYA,75.4,Month-to-month,0,0.7037230757090275
2968-SSGAA,100.6,Month-to-month,1,0.9035529367342058
2296-DKZFP,71.0,Two year,0,0.02636318467973538
4844-JJWUY,86.0,Month-to-month,1,0.8836735862058782
6777-TGHTM,106.95,One year,1,0.41042208737640223
8909-BOLNL,21.2,One year,0,0.2163807714847636
6603-YRDCJ,61.05,Two year,0,0.06000268539335584
3538-WZPHD,29.6,Month-to-month,1,0.7943826679029592
3229-USWAR,79.95,One year,0,0.1922309361117537
2138-VFAPZ,19.7,Two year,0,0.08765487692101924
6131-JLWZM,20.3,Month-to-month,0,0.3432002310714672
4785-QRJHC,59.9,One year,1,0.2724198121068754
0269-XFESX,24.35,One year,0,0.11436182543622198
1709-EJDOX,19.75,Two year,0,0.016870503720406965
4316-XCSLJ,50.3,Month-to-month,0,0.3734503758080007
8610-WFCJF,95.6,Month-to-month,1,0.7390329329243859
9693-XMUOB,50.25,Month-to-month,0,0.49526749935478226
0383-CLDDA,85.35,Two year,0,0.05259352471295799
4905-JEFDW,41.6,One year,1,0.6501103085688521
2709-UQGNP,51.65,Month-to-month,0,0.4848277370307776
3549-ZTMNH,24.0,Two year,0,0.1173084112482799
7881-INRLC,100.85,Month-to-month,1,0.7086191617791588
8033-ATFAS,59.85,Month-to-month,0,0.3462642160852388
1635-NZATJ,25.45,Two year,0,0.011860854473337115
0562-HKHML,23.9,Two year,0,0.008133321652454674
8277-RVRSV,24.15,One year,0,0.07330393757410233
9943-VSZUV,75.7,Month-to-month,0,0.46240016899971664
0117-LFRMW,40.2,Month-to-month,1,0.20207503382009642
6172-FECYY,84.5,Month-to-month,1,0.6007323270470467
7054-ENNGU,50.85,Month-to-month,0,0.4758842058077262
1455-HFBXA,91.6,Two year,0,0.11597124193478472
9402-CXWPL,98.9,One year,0,0.3807316212274197
1628-BIZYP,85.0,Month-to-month,0,0.873234756181735
1965-AKTSX,78.95,Month-to-month,1,0.8420126030750156
0082-LDZUE,44.3,Month-to-month,0,0.6758508244424134
4786-UKSNZ,20.2,Month-to-month,1,0.3898903602522685
5343-SGUBI,80.2,One year,0,0.3356919215744442
0856-NAOES,60.9,Month-to-month,0,0.5930980171763383
1976-AZZPJ,34.2,Month-to-month,0,0.5302585021274071
7248-VZQLC,85.2,Month-to-month,1,0.5654216508628562
6156-UZDLF,87.15,One year,0,0.28971244093095283
3099-OONVS,54.3,Month-to-month,0,0.2502177618394337
9500-WBGRP,19.1,Two year,0,0.01184879008138598
5183-KLYEM,112.75,Two year,0,0.1317603704674411
5144-PQCDZ,19.95,Month-to-month,0,0.4409718233008663
8514-VZHEB,19.5,Two year,0,0.01054254642343397
6625-IUTTT,65.55,Two year,0,0.028783845770476404
9355-NPPFS,78.8,Month-to-month,0,0.8148908581611166
0068-FIGTF,78.2,One year,0,0.2263368832312604
5965-GGPRW,105.25,Two year,0,0.11355428757988469
8035-PWSEV,89.25,Month-to-month,0,0.8214033637664541
2236-HILPA,20.65,Two year,0,0.00861512666388531
1840-BIUOG,68.7,One year,0,0.425965264377494
1356-MKYSK,78.65,Month-to-month,0,0.46256965499662944
6080-LNESI,24.75,Two year,0,0.023823141658019596
1830-IPXVJ,19.75,Two year,0,0.009086130922239699
5828-DWPIL,89.1,Month-to-month,0,0.4901377622728647
8398-TBIYD,84.7,Two year,0,0.06966523004967469
0011-IGKFF,98.0,Month-to-month,1,0.8805360858688674
4192-GORJT,94.45,Month-to-month,1,0.8997148243666692
6496-SLWHQ,105.0,Month-to-month,1,0.9195433030161422
9912-GVSEQ,93.85,Month-to-month,1,0.8319051693356743
2931-FSOHN,59.9,Month-to-month,0,0.7053881907876309
9418-RUKPH,19.95,Two year,0,0.03366075916072889
5383-MMTWC,84.0,Month-to-month,1,0.906826062615116
9971-ZWPBF,108.9,Month-to-month,0,0.7592490068678676
4712-AUQZO,33.6,Month-to-month,0,0.44609593047918855
9711-FJTBX,85.85,One year,0,0.16822318318844856
2908-ZTPNF,34.85,Month-to-month,0,0.3264679914565516
7240-ETPTR,48.75,Month-to-month,1,0.8495758849614906
2202-CUYXZ,84.85,Month-to-month,1,0.8830981594610344
5995-OIGLP,56.65,Month-to-month,1,0.3061137872826559
8421-WZOOW,95.3,Month-to-month,0,0.3875174882617345
6261-RCVNS,73.9,One year,1,0.08230433056262546
7951-QKZPL,24.5,Two year,1,0.05294032911492555
1414-YADCW,84.6,Two year,0,0.036248820933397104
8756-RDDLT,44.95,Month-to-month,0,0.17907100095851708
2862-PFNIK,24.7,Month-to-month,0,0.7965801187936512
5816-QVHRX,100.3,Month-to-month,0,0.613739854707783
4430-YHXGG,25.45,Month-to-month,0,0.4327857613423137
6888-SBYAI,50.7,Month-to-month,0,0.5693209973743413
7395-XWZOY,55.0,Month-to-month,0,0.4416207618841175
7169-YWAMK,68.4,Two year,0,0.013258094728601745
3640-PHQXK,89.9,Month-to-month,1,0.8062587172694252
6877-LGWXO,78.55,Month-to-month,1,0.8103163945573203
6859-RKMZJ,55.05,Month-to-month,0,0.6354049322007056
2729-VNVAP,19.8,Two year,0,0.028314388585542017
2957-JIRMN,84.45,One year,0,0.39043645624910267
2049-BAFNW,35.9,Month-to-month,0,0.6104778112989326
3842-QTGDL,80.75,Month-to-month,0,0.5219957151314591
7163-OCEQI,78.65,One year,0,0.36860855222422684
9782-LGXMC,61.75,Month-to-month,0,0.08422116548191197
5975-BAICR,63.7,One year,0,0.16064398441665134
8019-ENHXU,99.45,Month-to-month,1,0.6753933085016575
5167-GBFRE,25.2,Month-to-month,1,0.7708226455269643
9033-EOXWV,74.05,One year,1,0.4118724733054553
4673-KKSLS,87.6,Month-to-month,0,0.4382571547968248
4853-OITSN,89.15,Month-to-month,0,0.8610297122133345
9800-OUIGR,20.0,Two year,0,0.007510814079764412
1324-NLTJE,55.0,Month-to-month,1,0.4570199006542854
2324-EFHVG,104.4,Two year,0,0.2597336732017012
7094-MSZAO,20.05,Month-to-month,0,0.32098141564948074
1522-VVDMG,89.75,Month-to-month,1,0.7634693625085924
6907-CQGPN,34.3,Month-to-month,0,0.4144358741766459
0780-XNZFN,20.65,Two year,0,0.013121476344018572
0239-OXEXL,84.25,Month-to-month,0,0.3758148702461591
2675-IJRGJ,19.65,Two year,0,0.015623386016407335
7049-GKVZY,79.85,One year,0,0.20143520086304806
8577-QSOCG,20.2,Two year,0,0.033409139222221
3721-CNZHX,19.8,One year,0,0.1469633192839662
0212-ISBBF,50.35,Month-to-month,0,0.7493801669169977
9185-TQCVP,85.15,Month-to-month,1,0.8766176628937148
3585-YNADK,74.6,One year,0,0.09819984974993888
5271-DBYSJ,79.15,Month-to-month,0,0.8255803626561522
1099-GODLO,20.35,Two year,0,0.1051247501795652
6828-HMKWP,21.05,Two year,0,0.06684020461020422
5567-WSELE,94.6,Month-to-month,1,0.9354433452740792
1472-TNCWL,94.7,Month-to-month,0,0.7338156162648383
8063-RJYNF,94.25,Month-to-month,1,0.8172771813137516
0687-ZVTHB,72.45,One year,1,0.06167751409807656
2080-GKCWQ,74.95,Month-to-month,0,0.7889904802368614
9661-ACXBS,105.2,Month-to-month,1,0.7372709342009954
2193-SFWQW,111.95,Two year,0,0.059480714672294675
5656-JAMLX,19.85,Two year,0,0.010908404028109544
3462-BJQQA,89.75,Month-to-month,0,0.8783274397513225
0442-TDYUO,20.05,Two year,0,0.02924165114284273
6733-LRIZX,108.95,Two year,0,0.38579361551147073
9503-XJUME,19.65,One year,0,0.026021923682861235
4367-NHWMM,24.9,Month-to-month,0,0.770325210303726
3727-RJMEO,82.85,Month-to-month,1,0.9016072086425821
3779-OSWCF,93.2,Two year,0,0.0321987521495702
6736-DHUQI,84.8,One year,0,0.08270123490973086
3915-ODIYG,71.75,One year,0,0.18309134348059405
1360-RCYRT,30.35,Month-to-month,0,0.4328055434689117
2724-FJDYW,54.85,One year,0,0.20445164395139412
4451-RWASJ,19.5,One year,0,0.1623454774363143
6646-VRFOL,103.85,Month-to-month,1,0.7758920231457667
3460-TJBWI,24.2,Two year,0,0.05777966044148724
5917-HBSDW,19.35,Month-to-month,0,0.13551647921354562
5685-IIXLY,83.6,Month-to-month,1,0.8318652061681776
5671-UUNXD,100.65,One year,0,0.5921307530345821
0956-ACVZC,94.1,One year,0,0.4246125664525284
2325-NBPZG,74.55,Month-to-month,0,0.7926377657950874
4250-ZBWLV,108.45,One year,1,0.33482117046399257
4482-FTFFX,56.15,Month-to-month,0,0.541592534322461
8859-DZTGQ,20.35,Two year,0,0.037658015599063226
0440-MOGPM,80.55,One year,0,0.3990403776234284
0020-JDNXP,61.25,One year,0,0.16980639256692023
3752-CQSJI,20.45,Month-to-month,0,0.2956592338082648
5025-GOOKI,18.9,Month-to-month,0,0.2728025169599818
4698-KVLLG,19.6,Two year,0,0.019202936615734054
5095-AESKG,91.5,Month-to-month,1,0.8396399919269689
2887-JPYLU,45.2,Month-to-month,0,0.19555817585234492
4770-QAZXN,19.45,Month-to-month,0,0.26339040209229436
4896-CPRPF,25.45,Two year,0,0.03424309997057794
1871-MOWRM,80.85,Month-to-month,1,0.49616620206822
9714-EDSUC,94.9,Month-to-month,0,0.6726750599760026
2027-OAQQC,49.05,Month-to-month,1,0.5176330028511078
0282-NVSJS,29.3,Month-to-month,0,0.5908727939068976
9090-SGQXL,105.3,Month-to-month,1,0.7090866744868797
6595-YGXIT,88.95,Month-to-month,1,0.8402105660408075
7353-YOWFP,20.25,One year,0,0.18741993108123492
9835-ZIITK,110.85,One year,1,0.48101281275652535
8008-ESFLK,110.5,One year,0,0.2709159818272264
7537-CBQUZ,109.4,Month-to-month,0,0.5604154571300844
1555-DJEQW,114.2,Two year,1,0.10601029526526111
5649-TJHOV,36.5,Month-to-month,1,0.5593164281915689
0519-XUZJU,70.75,Month-to-month,1,0.7529551335523271
3363-EWLGO,19.95,Month-to-month,0,0.3450357496463284
4750-UKWJK,19.6,One year,0,0.07267609424056103
6338-AVWCY,40.15,Month-to-month,1,0.7915887096656666
1689-YQBYY,76.6,Month-to-month,0,0.8092780508023246
4487-ZYJZK,19.6,One year,0,0.046484069384533
2959-FENLU,85.3,Month-to-month,0,0.798810064663926
0708-LGSMF,65.85,Month-to-month,0,0.6774438793344878
9253-QXKBE,94.45,Month-to-month,1,0.8771081898933023
7634-HLQJR,20.05,Two year,0,0.016117338891843743
0487-RPVUM,99.4,Month-to-month,0,0.310999141888098
4079-ULGFR,20.0,Month-to-month,0,0.2526078363376597
2516-XSJKX,78.45,Two year,0,0.06772241141611789
0057-QBUQH,25.1,Two year,0,0.04914223734996776
9445-SZLCH,97.35,Month-to-month,1,0.6157843792353759
6599-SFQVE,55.0,Month-to-month,0,0.7519262236720125
8331-ZXFOE,71.1,One year,0,0.06666672114441756
4003-FUSHP,61.55,Month-to-month,0,0.4688680436109451
0356-ERHVT,45.9,Month-to-month,0,0.574787741458252
7325-ENZFI,40.3,One year,0,0.12410569207174459
4884-ZTHVF,87.1,Month-to-month,0,0.8559599788555665
3920-HIHMQ,49.5,Month-to-month,0,0.4498836868126032
3055-OYMSE,73.8,Month-to-month,0,0.45911495897566285
0613-WUXUM,19.2,Two year,0,0.009120330883022339
7568-PODML,45.3,Month-to-month,1,0.845345256884645
4458-KVRBJ,25.0,Two year,0,0.017433475584427437
5349-IECLD,94.95,Month-to-month,1,0.8700175876297345
1397-XKKWR,35.3,One year,0,0.36929330813668976
3945-GFWQL,44.55,Month-to-month,1,0.5978570600170813
8097-OMULG,76.75,One year,0,0.08314851259256258
6013-BHCAW,81.0,Two year,0,0.07740102313149753
0401-WDBXM,105.55,Two year,0,0.14931993837841526
3387-PLKUI,18.8,Month-to-month,0,0.2373290603450031
6096-EGVTU,24.9,One year,0,0.022522979252761064
3797-VTIDR,23.45,Month-to-month,1,0.8377024420842916
5081-NWSUP,64.9,One year,0,0.2813719006842679
2580-ATZSQ,61.35,One year,0,0.029872021524712716
8085-MSNLK,113.95,Two year,0,0.12103250983084277
9691-HKOVS,90.15,One year,0,0.18704964374051242
9881-VCZEP,54.1,Month-to-month,0,0.49320802639760547
9526-BIHHD,29.7,Month-to-month,1,0.6192773750622307
8757-TFHHJ,49.8,Month-to-month,0,0.5610361724433078
4523-WXCEF,101.1,Month-to-month,1,0.635752355776467
1468-DEFNC,24.4,Two year,0,0.017685058675664007
5119-KEPFY,95.0,Month-to-month,0,0.7754992518319329
8364-TRMMK,50.65,Month-to-month,1,0.6977540615544353
0916-KNFAJ,69.9,Two year,0,0.06828503777559046
8319-QBEHW,39.95,One year,0,0.33874951654703894
3063-QFSZL,55.4,Month-to-month,1,0.7811396646216517
8775-LHDJH,90.6,Month-to-month,1,0.9058529071906701
9625-QNLUX,103.25,Two year,0,0.11910914295017073
3097-NQYSN,86.85,Month-to-month,1,0.8861066829189578
4024-CSNBY,94.25,Two year,0,0.06671302157523845
7110-BDTWG,47.05,Two year,0,0.06606510290145075
